user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion
SDO0170,0,0,0,0,0,0,0,14.58139535,772,0.477012892,0.580342903,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,153.3333333,13.66666667,164,42.91666667,0,1,9.670661724,15.80414258,2.369281673,0,0,0,0.3,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.685577345,5.105945474,0,1.214699568,0,0,0,0,0,4.036582934,0,0
SED0886,0,0,0,0,0,0,0,2.939130435,235,0.45245127,0.587771203,0,0.49704142,0.4,0,0,0,0,0,0,0,0,0,0,0,27,1.285714286,9,14.58333333,9,0.2,11.56576292,16.68342572,3.113551245,26,2,79,1.8,2.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826678573,2.302585093,2.302585093,1.414286705,3.295836866,1.098612289,4.382026635,26,0,0.781625962,0,186
SEJ0677,0,0,0,0,0,0,0,8.721590909,315,0.287132645,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,90.25,1,1,27.5,0,0,7.956818182,16.04327652,0.098935168,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,0.094341681,0,0,0,0,0,0,0,0
SER0165,0,0,0,0,0,0,0,10.72173913,573,0.347236015,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,107.4166667,0,0,26.33333333,0,0,7.498795761,18.51237958,0.134425459,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12612632,0,0,0,0,0,0,0,0
SES0477,0,0,0,0,0,0,0,14.50724638,757,0.307316477,0.775424575,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,152.0833333,11.08333333,133,26,0,1,10.23275322,17.29219653,2.372820951,0,0,0,0.3,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.491827093,4.8978398,0,1.215749472,0,0,0,0,0,3.457087677,0,0
SGB0140,0,0,0,0,0,0,0,1,124,0.429856115,0.636904762,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,9.25,1,2,8.25,0,0,11.48991186,17.2429007,2.852779404,0,0,115,0.9,1.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,1.348794811,0,0,4.753590191,0,0,0.273777407,0,230
SGG0787,0,0,0,0,0,0,0,13.44219653,749,0.43671875,0.781552354,546.25,0,0.6,0,0,0,0,0,0,0,0,0,0,0,133.4166667,5,45,34.41666667,17.63636364,0.6,10.39852206,20.52519268,2.334886988,0,0,0,0.3,1.5,1,-1,-1,-1,0,0,0,0,0,0,0,6.304905736,0,0,0,0,0,0,0,0,0,1.791759469,3.828641396,2.925114706,1.204438792,0,0,0,546.25,0,4.588071261,0,0
SGS0268,0,0,0,0,0,0,0,8.74566474,544,0.41000598,0.214805023,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.66666667,5.222222222,47,28.66666667,0,0.4,7.192581888,17.30582852,0.093867762,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828127113,3.871201011,0,0.089719821,0,0,0,0,0,0.770242447,0,0
SHR0334,0,0,0,0,0,0,0,2.938953488,256,0.444577591,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.5,1,2,16.08333333,0,0,7.195472061,18.30202312,0.096619439,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.09223221,0,0,0,0,0,0,0,0
SHW0578,0,0,0,0,0,0,0,1,133,0.370705244,0.537537538,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,9.5,1,4,7.5,0,0,8.454672447,18.54561657,0.091910332,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.609437912,0,0.08792876,0,0,0,0,0,0.199267984,0,0
SIJ0661,0,0,0,0,0,0,0,13.56811594,733,0.445011783,0.174535356,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,137.25,3.181818182,35,36.08333333,0,0.4,7.99238921,16.00520231,0.128398564,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.430746124,3.583518938,0,0.120799428,0,0,0,0,0,1.053839498,0,0
SJC0333,0,0,0,0,0,0,0,2.956140351,245,0.446555819,0.789317507,0,0.50148368,0.6,0,0,0,0,0,0,0,0,0,0,0,27.25,1.285714286,9,15.91666667,0,0,8.500849744,16.96096766,2.88132146,0,0,111,0.9,1.5,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826678573,2.302585093,0,1.356175678,0,0,4.718498871,0,0,1.041963579,0,222
SJF0094,0,0,0,0,0,0,0,9.739130435,572,0.544152312,0.637202381,0,0.698214286,0.8,0,0,0,0,0,0,0,0,0,0,0,89.25,2.571428571,18,33.5,0,0,7.488969171,15.5234104,0.135500018,0,0,0,0,0.8,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272965676,2.944438979,0,0.127073098,0,0,0,0,0,3.37689884,0,0
SJW0451,0,0,0,0,0,0,0,1,138,0.363001745,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,10,1.5,6,8.727272727,0,0,7.963535645,18.0276975,0.117764979,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916290732,1.945910149,0,0.111331137,0,0,0,0,0,0,0,0
SKG0759,0,0,0,0,0,0,0,2.929824561,263,0.442998761,0.876277493,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,27.41666667,2.333333333,21,15.25,0,0,8.49344894,16.50905588,0.136220384,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.203972804,3.091042453,0,0.127707301,0,0,0,0,0,1.137328139,0,0
SLB0049,0,0,0,0,0,0,0,17.51734104,860,0.444365554,0.405873618,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,177.75,1,2,48.25,0,0,8.479576108,17.52249518,0.118601676,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.112079402,0,0,0,0,0,3.159362034,0,0
SLP0762,0,0,0,0,0,0,0,2.921282799,244,0.463544754,0.359281437,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.25,1.5,3,16.91666667,0,0,8.499710983,16.50818882,0.143585039,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916290732,1.386294361,0,0.134168099,0,0,0,0,0,0.486519275,0,0
SLT0907,0,0,0,0,0,0,0,2.935294118,168,0.434474616,0.466933868,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,26.83333333,2.75,11,14.41666667,0,0,9.238150289,18.26387283,0.142272696,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32175584,2.48490665,0,0.13301987,0,0,0,0,0,0.595485798,0,0
SMB0804,0,0,0,0,0,0,0,8.783236994,529,0.36722488,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.41666667,7.363636364,81,21.58333333,0,0.8,8.253564547,17.2526975,0.147905869,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.123893304,4.406719247,0,0.137939299,0,0,0,0,0,0,0,0
SMH0291,0,0,0,0,0,0,0,1,160,0.435339309,0.237687366,0,0.494646681,0.2,0,0,0,0,0,0,0,0,0,0,0,9.588235294,1,3,8,0,0,11.2625894,17.24452245,2.568257663,0,233.08,104,1.2,1.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,1.272077427,0,5.455662937,4.65396035,0,0,0.103474654,0,441.08
SMW0084,0,0,0,0,0,0,0,8.797687861,514,0.271519238,0.414586071,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.5,4.3,43,25.66666667,0,0.4,7.955732177,17.05004817,0.100281698,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667706821,3.784189634,0,0.095566236,0,0,0,0,0,0.990338956,0,0
SNS0129,0,0,0,0,0,0,0,10.74277457,616,0.409766454,0.425612053,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,108.25,2.571428571,18,34.91666667,0,0,7.263535645,16.24325626,0.148602695,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272965676,2.944438979,0,0.138546156,0,0,0,0,0,1.873556447,0,0
SOB0360,0,0,0,0,0,0,0,10.77876106,439,0.463408583,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,107.5,2.5,5,32.08333333,0,0,11.11148814,13.2853789,7.334473512,464,0,664,1.5,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252762968,1.791759469,0,2.120400348,6.142037406,0,6.499787041,464,0,0,0,1792
SOB0586,0,0,0,0,0,0,0,1,131,0.428571429,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.333333333,1,2,7.833333333,0,0,8.466714836,18.54455684,0.104631079,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.099511414,0,0,0,0,0,0,0,0
SOF0808,0,0,0,0,0,0,0,8.799418605,496,0.394271785,0.338949455,465,0,0.4,0,0,0,0,0,0,0,0,0,0,0,88.58333333,1.2,6,26,15.36363636,0.2,8.450867052,20.54060694,0.102052462,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,6.144185634,0,0,0,0,0,0,0,0,0,0.78845736,1.945910149,2.795061578,0.097174315,0,0,0,465,0,1.175938523,0,0
SOG0411,0,0,0,0,0,0,0,8.704347826,525,0.390590144,0.676323676,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,89.83333333,1,1,32.33333333,0,0,7.99132948,18.01849711,0.126879932,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,0.119452692,0,0,0,0,0,2.299387195,0,0
SPA0141,0,0,0,0,0,0,0,10.53623188,561,0.295029486,0.689683631,0,0.503713893,0.6,0,0,0,0,0,0,0,0,0,0,0,101.8333333,1,1,26.08333333,30,0.2,9.630044816,15.68194042,3.792059905,57,5,0,1.2,2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,3.433987204,1.566960362,4.060443011,1.791759469,0,57,0,2.143880932,0,62
SRH0155,0,0,0,0,0,0,0,10.81111111,602,0.387060159,0.566032888,0,0.243576567,0.4,0,0,0,0,0,0,0,0,0,0,0,109,2.833333333,17,24.53846154,0,0,9.536802186,15.65214894,3.257912205,22,27,86,1.8,2.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343734747,2.890371758,0,1.448778947,3.135494216,3.33220451,4.465908119,22,0,2.368593139,0,221
SRS0231,0,0,0,0,0,0,0,8.790697674,508,0.439455506,0.205357143,29,0,0.2,0,0,0,0,0,0,0,0,0,0,0,88.66666667,10.5,126,31.25,2.333333333,1.2,7.94894027,19.05043353,0.085947411,0,0,0,0,1.4,1,-1,-1,-1,0,0,0,0,0,0,0,3.401197382,0,0,0,0,0,0,0,0,0,2.442347035,4.844187086,1.203972804,0.082452796,0,0,0,29,0,0.793319387,0,0
SSG0250,0,0,0,0,0,0,0,8.815789474,509,0.311648709,0.75854063,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,91.41666667,3.75,45,34,0,0.4,10.00049432,17.04552023,2.362989355,0,0,0,0.3,1.1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558144618,3.828641396,0,1.212830268,0,0,0,0,0,2.084036835,0,0
SSH0799,0,0,0,0,0,0,0,8.698550725,534,0.384243401,0.440853049,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.5,5.5,55,26.58333333,0,0.8,10.62544248,16.05087747,2.632368689,0,0,126,0.9,1.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.871802177,4.025351691,0,1.289884967,0,0,4.844187086,0,0,1.473489912,0,252
SSJ0784,0,0,0,0,0,0,0,2.914221219,284,0.450823529,0.506584043,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,27.6875,2.142857143,15,15.5,8,0.2,10.6773296,14.99470234,3.613744997,65,210,0,1.2,1.8,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145132304,2.772588722,2.197224577,1.529039891,4.189654742,5.351858133,0,65,0,0.665549861,0,275
SSR0278,0,0,0,0,0,0,0,8.656410256,352,0.501101322,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,87.5,1.8,9,35.83333333,0,0,9.212755102,18.28469388,0.113862541,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029619417,2.302585093,0,0.107833741,0,0,0,0,0,0,0,0
SSS0345,0,0,0,0,0,0,0,2.930434783,255,0.490757305,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.41666667,1,1,15.91666667,0,0,7.238342967,18.27023121,0.12949406,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,0.121769798,0,0,0,0,0,0,0,0
SVL0803,0,0,0,0,0,0,0,8.765895954,527,0.461292897,0.213979558,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.58333333,1,1,36.41666667,0,0,8.21517341,17.28795761,0.108526296,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,0.103031472,0,0,0,0,0,0.865257486,0,0
SVL0940,0,0,0,0,0,0,0,8.644508671,503,0.462970376,0.328652625,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,91.25,2.111111111,19,38.83333333,0,0,7.204431599,16.3077553,0.0917952,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134979933,2.995732274,0,0.087823314,0,0,0,0,0,1.315317572,0,0
SVS0871,0,0,0,0,0,0,0,14.56069364,817,0.477568389,0.721516475,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,153.0833333,11.45454545,126,38.75,0,1,10.33809621,16.50213121,2.842091176,0,0,124,0.9,2.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.522085653,4.844187086,0,1.346016795,0,0,4.828313737,0,0,5.017228596,0,248
SXM0895,0,0,0,0,0,0,0,2.915697674,246,0.365957447,0.187437687,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.16666667,1.5,9,16.33333333,0,0,9.24132948,18.27052023,0.133864757,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916290732,2.302585093,0,0.125631936,0,0,0,0,0,0.2,0,0
TAC0300,0,0,0,0,0,0,0,1.02994012,144,0.380414313,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.25,1.4,7,7.333333333,0,0,8.957947977,18.05216763,0.097498152,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875468737,2.079441542,0,0.093033182,0,0,0,0,0,0,0,0
TBT0461,0,0,0,0,0,0,0,1,158,0.395470383,0.442477876,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.416666667,1,2,8,0,0,7.949759152,18.05303468,0.091836372,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.087861024,0,0,0,0,0,0.174986895,0,0
TCD0009,0,0,0,0,0,0,0,10.61849711,604,0.397960862,0.438758846,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,108.5,3,21,34.83333333,0,0,8.479238921,17.5254817,0.108436846,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361,3.091042453,0,0.102950776,0,0,0,0,0,1.854083552,0,0
TDG0962,0,0,0,0,0,0,0,1,143,0.451612903,0.556547619,0,0.485119048,0.4,0,0,0,0,0,0,0,0,0,0,0,9.583333333,1.428571429,10,8.416666667,0,0,9.650425777,15.17659443,2.556349669,0,0,127,0.9,1.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887303195,2.397895273,0,1.268734645,0,0,4.852030264,0,0,0.251344086,0,254
TDJ0998,0,0,0,0,0,0,0,8.733333333,456,0.309879032,0.347162297,168,0,0.4,0,0,0,0,0,0,0,0,0,0,0,89.5,2.5,25,29.58333333,5.181818182,0.2,10.24292649,19.29788054,2.377744755,0,0,0,0.3,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,5.129898715,0,0,0,0,0,0,0,0,0,1.252762968,3.258096538,1.821612432,1.217208255,0,0,0,168,0,0.939517298,0,0
TEB0251,0,0,0,0,0,0,0,8.75433526,530,0.423877551,0.516672169,0,0.499504787,0.4,0,0,0,0,0,0,0,0,0,0,0,90,4.5,45,26.66666667,0,0.4,10.03731176,16.79360205,2.448726764,0,0,22,0.9,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.704748092,3.828641396,0,1.238005109,0,0,3.135494216,0,0,1.917249617,0,44
TEM0093,0,0,0,0,0,0,0,8.772357724,367,0.475145793,0.335959222,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,90.5,0,0,30.33333333,0,0,7.474966262,15.52321188,0.127602753,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120093922,0,0,0,0,0,1.400328048,0,0
TEM0977,0,0,0,0,0,0,0,10.70724638,663,0.349779448,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,106.9166667,1,3,27.41666667,0,0,7.981165703,18.00920039,0.133819005,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0.125591585,0,0,0,0,0,0,0,0
TET0621,0,0,0,0,0,0,0,14.58550725,803,0.452226968,0.821939587,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,152.75,12.33333333,148,40.75,0,1,9.158224947,15.89423656,2.569621442,0,0,123,0.9,2.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.590267165,5.003946306,0,1.272459551,0,0,4.820281566,0,0,5.421480401,0,246
THD0448,0,0,0,0,0,0,0,1,134,0.408127208,0.203592814,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.5,1,2,7.583333333,0,0,7.964932563,18.03256262,0.109309995,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.103738196,0,0,0,0,0,0.083091767,0,0
TIW0299,0,0,0,0,0,0,0,1,153,0.310645724,0.424332344,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.333333333,0,0,6.666666667,0,0,8.984296724,18.01623314,0.134974334,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126610037,0,0,0,0,0,0.131817028,0,0
TJB0302,0,0,0,0,0,0,0,1,140,0.285211268,0.22754491,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.5,1.714285714,12,7.166666667,0,0,8.945183044,18.05655106,0.087232906,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99852883,2.564949357,0,0.08363585,0,0,0,0,0,0.064898372,0,0
TJD0996,0,0,0,0,0,0,0,8.764534884,507,0.350719424,0.712769486,115,0,0.6,0,0,0,0,0,0,0,0,0,0,0,89.25,2.333333333,14,26.91666667,3.555555556,0.2,8.233959538,19.27235067,0.121525832,0,0,0,0,0.8,1,-1,-1,-1,0,0,0,0,0,0,0,4.753590191,0,0,0,0,0,0,0,0,0,1.203972804,2.708050201,1.516347489,0.114690108,0,0,0,115,0,2.19097687,0,0
TJG0582,0,0,0,0,0,0,0,1,143,0.39011925,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.416666667,1,1,7.5,0,0,8.436560694,18.56103083,0.085220308,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,0.081783015,0,0,0,0,0,0,0,0
TLH0648,0,0,0,0,0,0,0,2.956140351,246,0.536019536,0,179,0,0.6,0,0,0,0,0,0,0,0,0,0,0,27.16666667,1.625,13,16.91666667,6.363636364,0.2,9.207658959,21.28899277,0.108012097,0,0,0,0,0.8,1,-1,-1,-1,0,0,0,0,0,0,0,5.192956851,0,0,0,0,0,0,0,0,0,0.965080896,2.63905733,1.996553882,0.102567506,0,0,0,179,0,0,0,0
TLK0993,0,0,0,0,0,0,0,8.736231884,495,0.369064602,0,546.25,0,0.4,0,0,0,0,0,0,0,0,0,0,0,87.66666667,1.75,7,26.25,19.18181818,0.2,9.206840077,21.28896917,0.102880113,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,6.304905736,0,0,0,0,0,0,0,0,0,1.011600912,2.079441542,3.004782109,0.097925043,0,0,0,546.25,0,0,0,0
TLM0797,0,0,0,0,0,0,0,8.747093023,496,0.495033448,0.814888667,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,89.25,0,0,33,0,0,8.200433526,17.30154143,0.092968429,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088897324,0,0,0,0,0,3.528552369,0,0
TMA0069,0,0,0,0,0,0,0,8.835260116,547,0.424910608,0.356885836,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.08333333,5.5,66,39.75,0,0.8,7.959200385,18.0460501,0.093979661,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.871802177,4.204692619,0,0.089822113,0,0,0,0,0,1.339819287,0,0
TOR0193,0,0,0,0,0,0,0,10.6122449,604,0.462156731,0.76510989,0,0.335164835,0.4,0,0,0,0,0,0,0,0,0,0,0,107.4166667,3.333333333,30,37.25,0,0.4,10.3791471,18.07526796,2.534938133,0,0,22,0.9,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466337069,3.433987204,0,1.262695798,0,0,3.135494216,0,0,3.752497076,0,44
TPH0474,0,0,0,0,0,0,0,1.141176471,173,0.386712095,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,7,0,0,7.947109826,18.04354528,0.100456267,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095724882,0,0,0,0,0,0,0,0
TQS0212,0,0,0,0,0,0,0,13.51014493,710,0.416699282,0.49345634,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,135.4166667,4.8,48,33.33333333,0,0.4,7.722249053,15.68544271,0.281175619,0,0,6,0.6,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757857918,3.891820298,0,0.247778108,0,0,1.945910149,0,0,2.777995216,0,12
TRK0914,0,0,0,0,0,0,0,8.701449275,515,0.308173562,0.379413724,193,0,0.4,0,0,0,0,0,0,0,0,0,0,0,89,1,4,22.08333333,6.818181818,0.2,8.486908213,19.50881503,0.125920793,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,5.267858159,0,0,0,0,0,0,0,0,0,0.693147181,1.609437912,2.056452023,0.118601184,0,0,0,193,0,1.017419383,0,0
TSB0437,0,0,0,0,0,0,0,2.956521739,244,0.487880671,0.229411765,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.5,2.636363636,29,15.25,0,0,7.977842004,17.02244701,0.125662301,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.290984181,3.401197382,0,0.118371575,0,0,0,0,0,0.330910368,0,0
TSG0906,0,0,0,0,0,0,0,2.947368421,260,0.35126778,0.838293651,0,0.492063492,0.4,0,0,0,0,0,0,0,0,0,0,0,26.91666667,1.2,6,12.16666667,0,0,11.20581689,18.27210983,2.360882634,0,0,0,0.3,0.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78845736,1.945910149,0,1.212203628,0,0,0,0,0,0.867898462,0,0
TSM0363,0,0,0,0,0,0,0,10.51884058,615,0.318683183,0.404794709,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,107.8333333,2.5,5,28.25,0,0,11.31910105,13.4355987,7.431239875,741.04,0,1048.03,1.5,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252762968,1.791759469,0,2.13194384,6.60940315,0,6.955621207,741.04,0,1.356943758,0,2837.1
TSM0927,0,0,0,0,0,0,0,8.973913043,548,0.451625539,0.43378553,248,0,0.4,0,0,0,0,0,0,0,0,0,0,0,88.75,5.75,69,30.75,6.818181818,1,8.482177264,19.50905588,0.125578645,0,0,0,0,1.4,1,-1,-1,-1,0,0,0,0,0,0,0,5.517452896,0,0,0,0,0,0,0,0,0,1.909542505,4.248495242,2.056452023,0.118297255,0,0,0,248,0,1.758066952,0,0
