user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,anomaly,anomaly_score,risk_score,risk_level
RIH0777,0.0,0.0,0,0.0,0.0,0.0,0.0,2.903790087,284.0,0.433591423,0.317269076,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,0.0,17.0,0.0,0.0,8.445712909,16.56136802,0.090419077,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086562096,0.0,0.0,0.0,0.0,0.0,0.39946032,0.0,0.0,1,0.21675811706817566,3.0804878597525986,Low
RJB0088,0.0,0.0,0,0.0,0.0,0.0,0.0,8.676300578,530.0,0.393399474,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,9.333333333,112.0,27.41666667,0.0,1.0,7.701685934,16.79657996,0.094568516,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335374916,4.727387819,0.0,0.090360236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.20199970894088287,6.616448372513528,Low
RJM0381,0.0,0.0,0,0.0,0.0,0.0,0.0,8.739884393,525.0,0.386903574,0.792328042,0.0,0.493716931,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666667,4.909090909,54.0,28.83333333,0.0,0.8,8.187931929,15.90826923,1.186190066,0.0,0.0,18.0,0.6,1.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776491997,4.007333185,0.0,0.782160333,0.0,0.0,2.944438979,0.0,0.0,2.679251336,0.0,36.0,1,0.20015574106108736,7.058243825892989,Low
RKF0164,0.0,0.0,0,0.0,0.0,0.0,0.0,8.813253012,505.0,0.532992668,0.586807929,0.0,0.496924129,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08333333,8.0,88.0,35.58333333,0.0,0.8,7.203333333,16.30293532,0.091203238,0.0,0.0,0.0,0.0,1.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197224577,4.48863637,0.0,0.087280975,0.0,0.0,0.0,0.0,0.0,2.756471119,0.0,0.0,1,0.17974573889949136,11.948267267872906,Low
RLB0719,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,150.0,0.419354839,0.752265861,0.0,0.486404834,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.25,5.0,7.833333333,5.0,0.2,7.805826465,16.34126832,1.939490144,16.0,1.0,0.0,0.6,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,1.791759469,1.791759469,1.078236146,2.833213344,0.693147181,0.0,16.0,0.0,0.315466329,0.0,17.0,1,0.1778353088893222,12.405986353839852,Low
RMS0266,0.0,0.0,0,0.0,0.0,0.0,0.0,8.701449275,527.0,0.535153862,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666667,3.6,18.0,30.5,0.0,0.4,7.452408478,15.54238921,0.098934641,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.526056303,2.944438979,0.0,0.094341202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.21319858704538258,3.9333140925024117,Low
RNF0765,0.0,0.0,0,0.0,0.0,0.0,0.0,2.903508772,268.0,0.293316832,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,1.6,8.0,13.5,0.0,0.0,8.468786127,16.52543353,0.128506861,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955511445,2.197224577,0.0,0.120895397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2172448614400338,2.963868989759693,Low
RNL0695,0.0,0.0,0,0.0,0.0,0.0,0.0,8.75433526,527.0,0.41535079,0.374711126,44.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58333333,3.25,13.0,30.5,1.5,0.6,11.00727334,19.04325626,2.427518984,0.0,0.0,0.0,0.3,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.80666249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446918983,2.63905733,0.916290732,1.231836671,0.0,0.0,0.0,44.0,0.0,1.362494642,0.0,0.0,1,0.21887136803370727,2.5741749902870232,Low
ROB0272,0.0,0.0,0,0.0,0.0,0.0,0.0,8.701449275,539.0,0.303280338,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.75,0.0,0.0,26.75,0.0,0.0,7.199661836,17.3015896,0.089963287,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086144014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2089262958858515,4.95691045254498,Low
RRA0938,0.0,0.0,0,0.0,0.0,0.0,0.0,8.719653179,500.0,0.274170854,0.667550547,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75,4.666666667,42.0,26.33333333,0.0,0.4,9.178381305,16.29845857,2.364562554,0.0,0.0,0.0,0.3,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734601055,3.761200116,0.0,1.213297956,0.0,0.0,0.0,0.0,0.0,1.595896244,0.0,0.0,1,0.21134724555822637,4.376876185226655,Low
RTO0313,0.0,0.0,0,0.0,0.0,0.0,0.0,14.49421965,804.0,0.477065336,0.534795613,0.0,0.498105683,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.5833333,16.62791667,202.01,47.58333333,33.00666667,1.2,10.05922399,14.1393789,3.605676493,52.0,5.0,30.0,1.8,3.4,1,-1,-1,-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86948382,5.313255239,3.526556584,1.527289563,3.970291914,1.791759469,3.433987204,52.0,0.0,3.697945758,0.0,117.0,1,0.021093178206038954,49.95976451214647,Medium
RVC0232,0.0,0.0,0,0.0,0.0,0.0,0.0,8.867052023,554.0,0.41304775,0.35136897,47.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333,4.909090909,54.0,35.16666667,1.8,1.0,7.99238921,19.01989403,0.125256097,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.871201011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776491997,4.007333185,1.029619417,0.118010652,0.0,0.0,0.0,47.0,0.0,1.286894435,0.0,0.0,1,0.21145982734162472,4.3499027652534945,Low
RYB0718,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,122.0,0.42599278,0.330357143,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.888888889,26.0,7.0,0.0,0.0,7.740895954,16.75895954,0.134493024,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358123484,3.295836866,0.0,0.126185877,0.0,0.0,0.0,0.0,0.0,0.140729758,0.0,0.0,1,0.21458217382565137,3.601821144292022,Low
RZC0746,0.0,0.0,0,0.0,0.0,0.0,0.0,14.48109244,1011.0,0.413793103,0.501523284,0.0,0.738720441,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.8333333,7.944444444,143.0,39.33333333,0.0,1.0,10.19262042,16.70419455,2.517684811,0.0,233.08,48.0,1.2,2.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.191032607,4.9698133,0.0,1.257803049,0.0,5.455662937,3.891820298,0.0,0.0,3.005215879,0.0,329.08,1,0.06395499783607722,39.69051999676949,Low
SAC0592,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,144.0,0.464539007,0.706744868,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.0,2.0,7.916666667,0.0,0.0,10.50510089,18.51271676,2.381980995,0.0,0.0,0.0,0.3,0.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.098612289,0.0,1.218461631,0.0,0.0,0.0,0.0,0.0,0.328310559,0.0,0.0,1,0.21902516027131308,2.537327975713844,Low
SAC0687,0.0,0.0,0,0.0,0.0,0.0,0.0,8.84548105,510.0,0.436713996,0.188200396,33.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,1.0,30.58333333,3.0,0.2,8.938680154,19.0594894,0.078478846,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.526360525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,1.386294361,0.075551572,0.0,0.0,0.0,33.0,0.0,0.727007847,0.0,0.0,1,0.2138296666792942,3.7821140005499165,Low
SAH0599,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,142.0,0.489795918,0.505988024,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.571428571,11.0,7.916666667,0.0,0.0,8.481310212,18.52519268,0.116168369,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944461609,2.48490665,0.0,0.109901721,0.0,0.0,0.0,0.0,0.0,0.247830869,0.0,0.0,1,0.21913495820932838,2.5110215360317283,Low
SAK0375,0.0,0.0,0,0.0,0.0,0.0,0.0,10.57681159,604.0,0.447263017,0.80707043,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.1666667,3.5,28.0,33.66666667,0.0,0.4,11.57370342,13.90470749,7.409023144,741.04,0.0,1048.03,1.5,2.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504077397,3.36729583,0.0,2.129305313,6.60940315,0.0,6.955621207,741.04,0.0,3.817940829,0.0,2837.1,1,0.029240205290614663,48.00782187585499,Medium
SAP0867,0.0,0.0,0,0.0,0.0,0.0,0.0,14.64383562,406.0,0.470605105,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,14.36363636,158.0,33.41666667,0.0,1.0,7.716324201,17.77979452,0.118668687,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732003442,5.068904202,0.0,0.112139306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1598613833415738,16.71235127124653,Low
SAT0194,0.0,0.0,0,0.0,0.0,0.0,0.0,10.57681159,560.0,0.446844132,0.34201151,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.9166667,4.636363636,51.0,33.66666667,0.0,0.8,8.229527938,18.25621387,0.129046305,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729239112,3.951243719,0.0,0.121373298,0.0,0.0,0.0,0.0,0.0,1.616410077,0.0,0.0,1,0.2241436614740936,1.3109885235556538,Low
SBD0913,0.0,0.0,0,0.0,0.0,0.0,0.0,2.930232558,256.0,0.492073171,0.722222222,0.0,0.485119048,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16666667,1.833333333,11.0,18.08333333,0.0,0.0,7.234200385,16.25722543,0.139394433,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041453875,2.48490665,0.0,0.130496922,0.0,0.0,0.0,0.0,0.0,1.041364152,0.0,0.0,1,0.19793265494763057,7.590872050146623,Low
SBK0161,0.0,0.0,0,0.0,0.0,0.0,0.0,17.3942029,839.0,0.441056911,0.526912181,0.0,0.497750375,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0833333,2.555555556,23.0,38.75,0.0,0.0,11.49873173,18.23479496,3.121006829,0.0,0.0,97.0,0.9,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268511325,3.17805383,0.0,1.41609751,0.0,0.0,4.584967479,0.0,0.0,4.042382467,0.0,194.0,1,0.15803964635324036,17.148820435117294,Low
SBN0495,0.0,0.0,0,0.0,0.0,0.0,0.0,14.76011561,804.0,0.494600432,0.355786176,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5833333,4.4,44.0,43.41666667,0.0,0.4,8.230346821,17.27023121,0.119502761,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.686398954,3.80666249,0.0,0.112884623,0.0,0.0,0.0,0.0,0.0,2.597367008,0.0,0.0,1,0.20197275794433883,6.622905549922997,Low
SBQ0786,0.0,0.0,0,0.0,0.0,0.0,0.0,13.58309038,780.0,0.528220538,0.388924662,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,3.142857143,22.0,39.33333333,0.0,0.4,8.235500963,17.263921,0.131904016,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.421385681,3.135494216,0.0,0.123901185,0.0,0.0,0.0,0.0,0.0,2.790482844,0.0,0.0,1,0.20570445935762893,5.728828849441587,Low
SCB0534,0.0,0.0,0,0.0,0.0,0.0,0.0,2.930635838,251.0,0.461170848,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,1.2,6.0,18.25,0.0,0.0,8.982369942,17.01536609,0.1324574,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78845736,1.945910149,0.0,0.124389962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2231044593643866,1.5599704999997344,Low
SCF0608,0.0,0.0,0,0.0,0.0,0.0,0.0,15.54046243,855.0,0.474450893,0.201413428,0.0,0.459735912,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8333333,7.416666667,89.0,38.0,0.0,0.8,7.985115607,17.01257225,0.134029113,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.130213867,4.49980967,0.0,0.125776877,0.0,0.0,0.0,0.0,0.0,1.485058721,0.0,0.0,1,0.17680708705428577,12.652337571104521,Low
SDB0106,0.0,0.0,0,0.0,0.0,0.0,0.0,8.760115607,559.0,0.392701309,0.4952161,0.0,0.491916859,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,5.333333333,48.0,35.41666667,0.0,0.4,11.57370342,17.81220846,2.803547681,0.0,0.0,78.0,0.9,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84582669,3.891820298,0.0,1.335934231,0.0,0.0,4.369447852,0.0,0.0,1.703597297,0.0,156.0,1,0.19902950883615406,7.328077309370013,Low
SDF0017,0.0,0.0,0,0.0,0.0,0.0,0.0,10.66473988,545.0,0.305665349,0.342547425,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.1666667,0.0,0.0,27.83333333,0.0,0.0,7.950337187,18.04812139,0.099713189,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095049409,0.0,0.0,0.0,0.0,0.0,1.116650293,0.0,0.0,1,0.2085556275537262,5.045718715226248,Low
SDO0170,0.0,0.0,0,0.0,0.0,0.0,0.0,14.58139535,772.0,0.477012892,0.580342903,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3333333,13.66666667,164.0,42.91666667,0.0,1.0,9.670661724,15.80414258,2.369281673,0.0,0.0,0.0,0.3,1.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.685577345,5.105945474,0.0,1.214699568,0.0,0.0,0.0,0.0,0.0,4.036582934,0.0,0.0,1,0.15802335748478585,17.15272307794679,Low
SED0886,0.0,0.0,0,0.0,0.0,0.0,0.0,2.939130435,235.0,0.45245127,0.587771203,0.0,0.49704142,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.285714286,9.0,14.58333333,9.0,0.2,11.56576292,16.68342572,3.113551245,26.0,2.0,79.0,1.8,2.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826678573,2.302585093,2.302585093,1.414286705,3.295836866,1.098612289,4.382026635,26.0,0.0,0.781625962,0.0,186.0,1,0.15670513090247107,17.468556405073503,Low
SEJ0677,0.0,0.0,0,0.0,0.0,0.0,0.0,8.721590909,315.0,0.287132645,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.25,1.0,1.0,27.5,0.0,0.0,7.956818182,16.04327652,0.098935168,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.094341681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.21351949457900937,3.85642799764958,Low
SER0165,0.0,0.0,0,0.0,0.0,0.0,0.0,10.72173913,573.0,0.347236015,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.4166667,0.0,0.0,26.33333333,0.0,0.0,7.498795761,18.51237958,0.134425459,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12612632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.20727567307677303,5.3523824454606945,Low
SES0477,0.0,0.0,0,0.0,0.0,0.0,0.0,14.50724638,757.0,0.307316477,0.775424575,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0833333,11.08333333,133.0,26.0,0.0,1.0,10.23275322,17.29219653,2.372820951,0.0,0.0,0.0,0.3,1.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491827093,4.8978398,0.0,1.215749472,0.0,0.0,0.0,0.0,0.0,3.457087677,0.0,0.0,1,0.17645581644344577,12.736498342273785,Low
SGB0140,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,124.0,0.429856115,0.636904762,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.0,2.0,8.25,0.0,0.0,11.48991186,17.2429007,2.852779404,0.0,0.0,115.0,0.9,1.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.098612289,0.0,1.348794811,0.0,0.0,4.753590191,0.0,0.0,0.273777407,0.0,230.0,1,0.19071166028168485,9.320946986509359,Low
SGG0787,0.0,0.0,0,0.0,0.0,0.0,0.0,13.44219653,749.0,0.43671875,0.781552354,546.25,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.4166667,5.0,45.0,34.41666667,17.63636364,0.6,10.39852206,20.52519268,2.334886988,0.0,0.0,0.0,0.3,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,6.304905736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469,3.828641396,2.925114706,1.204438792,0.0,0.0,0.0,546.25,0.0,4.588071261,0.0,0.0,1,0.0882794425575485,33.86263698336378,Low
SGS0268,0.0,0.0,0,0.0,0.0,0.0,0.0,8.74566474,544.0,0.41000598,0.214805023,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,5.222222222,47.0,28.66666667,0.0,0.4,7.192581888,17.30582852,0.093867762,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828127113,3.871201011,0.0,0.089719821,0.0,0.0,0.0,0.0,0.0,0.770242447,0.0,0.0,1,0.22507469241476552,1.0879232299291326,Low
SHR0334,0.0,0.0,0,0.0,0.0,0.0,0.0,2.938953488,256.0,0.444577591,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,1.0,2.0,16.08333333,0.0,0.0,7.195472061,18.30202312,0.096619439,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.098612289,0.0,0.09223221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22226183600193294,1.7618542608408534,Low
SHW0578,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,133.0,0.370705244,0.537537538,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,4.0,7.5,0.0,0.0,8.454672447,18.54561657,0.091910332,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.609437912,0.0,0.08792876,0.0,0.0,0.0,0.0,0.0,0.199267984,0.0,0.0,1,0.22034489398043,2.2211335567394066,Low
SIJ0661,0.0,0.0,0,0.0,0.0,0.0,0.0,13.56811594,733.0,0.445011783,0.174535356,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.25,3.181818182,35.0,36.08333333,0.0,0.4,7.99238921,16.00520231,0.128398564,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430746124,3.583518938,0.0,0.120799428,0.0,0.0,0.0,0.0,0.0,1.053839498,0.0,0.0,1,0.2191408555129551,2.509608603649322,Low
SJC0333,0.0,0.0,0,0.0,0.0,0.0,0.0,2.956140351,245.0,0.446555819,0.789317507,0.0,0.50148368,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,1.285714286,9.0,15.91666667,0.0,0.0,8.500849744,16.96096766,2.88132146,0.0,0.0,111.0,0.9,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826678573,2.302585093,0.0,1.356175678,0.0,0.0,4.718498871,0.0,0.0,1.041963579,0.0,222.0,1,0.17824908886484836,12.306848991475821,Low
